course_id,course_name,provider,difficulty_level,skills_taught,duration_hours,rating
C4255,Python for Data Analysis,LinkedIn Learning,Intermediate,Leadership,48,4.9
C4256,Python for Data Analysis,LinkedIn Learning,Intermediate,Data Visualization,54,4.86
C4257,Advanced SQL,edX,Advanced,Power BI,23,3.25
C4258,Advanced SQL,edX,Advanced,Excel,30,3.11
C4259,Power BI Dashboards,edX,Advanced,Data Visualization,54,4.55
C4260,Leadership Skills,Udemy,Intermediate,Power BI,37,4.42
C4261,Power BI Dashboards,LinkedIn Learning,Beginner,SQL,8,3.35
C4262,Excel for Business,edX,Beginner,Python,51,4.37
C4263,Power BI Dashboards,LinkedIn Learning,Intermediate,Communication,42,3.03
C4264,Python for Data Analysis,edX,Intermediate,R,28,4.26
C4265,Leadership Skills,edX,Intermediate,R,35,4.66
C4266,Python for Data Analysis,LinkedIn Learning,Intermediate,Python,38,4.28
C4267,Power BI Dashboards,Udemy,Advanced,Python,38,3.13
C4268,Python for Data Analysis,Coursera,Intermediate,Java,6,4.98
C4269,Effective Communication,edX,Advanced,Leadership,47,3.71
C4270,Python for Data Analysis,LinkedIn Learning,Intermediate,Leadership,12,3.76
C4271,Python for Data Analysis,LinkedIn Learning,Advanced,R,53,3.17
C4272,Java Programming,edX,Advanced,Communication,25,3.33
C4273,Python for Data Analysis,LinkedIn Learning,Advanced,Java,16,3.54
C4274,Machine Learning Fundamentals,Coursera,Intermediate,Leadership,40,4.6
C4275,Advanced SQL,Udemy,Advanced,SQL,5,4.38
C4276,Leadership Skills,edX,Intermediate,SQL,46,4.17
C4277,Excel for Business,LinkedIn Learning,Advanced,Power BI,43,4.73
C4278,Machine Learning Fundamentals,LinkedIn Learning,Advanced,Python,20,5.0
C4279,Leadership Skills,LinkedIn Learning,Intermediate,Data Visualization,53,3.77
C4280,Excel for Business,Udemy,Beginner,Communication,10,3.78
C4281,Machine Learning Fundamentals,LinkedIn Learning,Intermediate,Communication,37,4.47
C4282,Java Programming,edX,Beginner,Python,47,4.29
C4283,Machine Learning Fundamentals,Udemy,Intermediate,Communication,17,3.03
C4284,Excel for Business,Udemy,Advanced,Power BI,49,4.31
C4285,Advanced SQL,edX,Intermediate,Data Visualization,13,4.44
C4286,Leadership Skills,LinkedIn Learning,Beginner,Communication,39,4.97
C4287,Power BI Dashboards,edX,Advanced,Power BI,32,4.17
C4288,Machine Learning Fundamentals,Udemy,Intermediate,R,38,4.37
C4289,Leadership Skills,LinkedIn Learning,Intermediate,R,36,4.58
C4290,Leadership Skills,edX,Advanced,Excel,59,3.19
C4291,Advanced SQL,Coursera,Beginner,Excel,5,4.47
C4292,Power BI Dashboards,Udemy,Intermediate,Excel,43,4.09
C4293,Leadership Skills,LinkedIn Learning,Beginner,Leadership,29,3.2
C4294,Excel for Business,Coursera,Intermediate,Python,56,4.34
C4295,Machine Learning Fundamentals,edX,Intermediate,Power BI,14,3.47
C4296,Power BI Dashboards,LinkedIn Learning,Intermediate,R,6,4.08
C4297,Advanced SQL,LinkedIn Learning,Beginner,Java,8,3.56
C4298,Leadership Skills,Coursera,Advanced,Excel,29,3.21
C4299,Java Programming,Coursera,Intermediate,Java,20,3.5
C4300,Power BI Dashboards,Udemy,Advanced,Machine Learning,44,3.88
C4301,Java Programming,Coursera,Intermediate,Data Visualization,48,3.99
C4302,Java Programming,LinkedIn Learning,Intermediate,Excel,9,3.3
C4303,Excel for Business,LinkedIn Learning,Beginner,R,27,3.64
C4304,Power BI Dashboards,edX,Advanced,Data Visualization,24,4.72
C4305,Python for Data Analysis,Udemy,Advanced,Leadership,7,4.82
C4306,Machine Learning Fundamentals,edX,Beginner,Java,5,4.07
C4307,Advanced SQL,LinkedIn Learning,Advanced,Data Visualization,50,3.98
C4308,Effective Communication,edX,Intermediate,SQL,55,4.16
C4309,Java Programming,Coursera,Intermediate,Excel,29,3.43
C4310,Advanced SQL,edX,Advanced,Leadership,20,4.99
C4311,Java Programming,LinkedIn Learning,Advanced,SQL,45,4.49
C4312,Machine Learning Fundamentals,Coursera,Advanced,Machine Learning,9,3.48
C4313,Machine Learning Fundamentals,LinkedIn Learning,Beginner,Leadership,40,3.54
C4314,Python for Data Analysis,Udemy,Advanced,Machine Learning,10,4.3
C4315,Python for Data Analysis,Udemy,Advanced,Communication,16,3.65
C4316,Advanced SQL,Coursera,Intermediate,R,50,3.71
C4317,Effective Communication,Udemy,Beginner,Excel,27,4.56
C4318,Power BI Dashboards,Udemy,Advanced,Communication,50,3.53
C4319,Effective Communication,Udemy,Advanced,Communication,42,4.41
C4320,Machine Learning Fundamentals,Udemy,Beginner,Java,9,4.87
C4321,Python for Data Analysis,LinkedIn Learning,Intermediate,Java,6,3.25
C4322,Java Programming,Coursera,Beginner,Python,7,3.29
C4323,Python for Data Analysis,Coursera,Intermediate,Machine Learning,45,4.89
C4324,Python for Data Analysis,LinkedIn Learning,Advanced,Machine Learning,11,3.41
C4325,Java Programming,edX,Advanced,Data Visualization,30,3.04
C4326,Power BI Dashboards,edX,Beginner,SQL,16,4.74
C4327,Leadership Skills,Udemy,Advanced,Communication,54,3.56
C4328,Advanced SQL,Coursera,Beginner,Machine Learning,49,3.6
C4329,Effective Communication,Coursera,Beginner,Excel,5,3.45
C4330,Java Programming,Coursera,Beginner,Python,5,4.84
C4331,Leadership Skills,edX,Advanced,R,37,4.55
C4332,Advanced SQL,Udemy,Intermediate,SQL,58,4.19
C4333,Python for Data Analysis,Coursera,Advanced,Power BI,57,3.91
C4334,Power BI Dashboards,edX,Intermediate,R,43,3.29
C4335,Power BI Dashboards,LinkedIn Learning,Intermediate,R,57,4.85
C4336,Advanced SQL,Coursera,Intermediate,Java,13,4.5
C4337,Machine Learning Fundamentals,LinkedIn Learning,Advanced,Power BI,5,3.56
C4338,Python for Data Analysis,Coursera,Intermediate,Python,19,4.89
C4339,Power BI Dashboards,edX,Advanced,Leadership,29,4.87
C4340,Java Programming,edX,Advanced,SQL,48,4.32
C4341,Machine Learning Fundamentals,Coursera,Beginner,Java,40,4.97
C4342,Java Programming,Udemy,Advanced,Data Visualization,14,3.37
C4343,Excel for Business,Udemy,Advanced,Data Visualization,59,4.46
C4344,Effective Communication,edX,Advanced,SQL,54,3.3
C4345,Python for Data Analysis,LinkedIn Learning,Advanced,Data Visualization,35,4.38
C4346,Effective Communication,LinkedIn Learning,Intermediate,Excel,55,4.84
C4347,Excel for Business,Coursera,Intermediate,Machine Learning,24,4.07
C4348,Java Programming,LinkedIn Learning,Advanced,Power BI,9,4.53
C4349,Advanced SQL,LinkedIn Learning,Advanced,SQL,32,3.29
C4350,Advanced SQL,LinkedIn Learning,Beginner,Python,38,4.27
C4351,Java Programming,edX,Intermediate,Excel,43,3.13
C4352,Effective Communication,Coursera,Advanced,Power BI,42,3.07
C4353,Advanced SQL,Coursera,Beginner,R,20,4.27
C4354,Leadership Skills,Coursera,Beginner,R,19,4.15
C4355,Effective Communication,edX,Advanced,Communication,45,3.66
C4356,Power BI Dashboards,edX,Beginner,Communication,43,4.03
C4357,Power BI Dashboards,edX,Beginner,Leadership,46,4.37
C4358,Java Programming,edX,Beginner,Java,30,4.29
C4359,Machine Learning Fundamentals,Udemy,Intermediate,Excel,34,3.15
C4360,Excel for Business,LinkedIn Learning,Beginner,Communication,6,4.36
C4361,Advanced SQL,Coursera,Beginner,Leadership,7,4.32
C4362,Advanced SQL,edX,Advanced,SQL,23,4.34
C4363,Java Programming,Coursera,Advanced,R,28,4.69
C4364,Power BI Dashboards,Udemy,Intermediate,Excel,7,4.15
C4365,Power BI Dashboards,edX,Advanced,Leadership,44,4.88
C4366,Power BI Dashboards,Udemy,Intermediate,R,9,4.96
C4367,Python for Data Analysis,edX,Beginner,R,36,4.5
C4368,Excel for Business,Coursera,Beginner,Excel,56,3.72
C4369,Excel for Business,LinkedIn Learning,Beginner,SQL,35,3.29
C4370,Python for Data Analysis,Udemy,Advanced,Communication,16,4.64
C4371,Advanced SQL,LinkedIn Learning,Intermediate,Communication,47,3.29
C4372,Effective Communication,Udemy,Advanced,Java,40,3.29
C4373,Leadership Skills,edX,Advanced,Machine Learning,40,4.84
C4374,Leadership Skills,LinkedIn Learning,Intermediate,Leadership,35,4.12
C4375,Effective Communication,Coursera,Intermediate,Java,37,3.59
C4376,Machine Learning Fundamentals,Coursera,Intermediate,R,11,4.93
C4377,Machine Learning Fundamentals,LinkedIn Learning,Beginner,Power BI,30,4.41
C4378,Advanced SQL,Coursera,Advanced,Communication,30,4.07
C4379,Machine Learning Fundamentals,Coursera,Advanced,Power BI,24,3.66
C4380,Power BI Dashboards,edX,Beginner,R,38,4.35
C4381,Excel for Business,LinkedIn Learning,Intermediate,SQL,37,4.46
C4382,Effective Communication,LinkedIn Learning,Advanced,Java,23,4.42
C4383,Java Programming,Udemy,Beginner,Leadership,21,3.39
C4384,Power BI Dashboards,edX,Advanced,Leadership,47,4.39
C4385,Machine Learning Fundamentals,Coursera,Advanced,Java,41,4.16
C4386,Machine Learning Fundamentals,Udemy,Advanced,Python,10,4.7
C4387,Excel for Business,LinkedIn Learning,Intermediate,Python,26,4.25
C4388,Leadership Skills,Udemy,Intermediate,Leadership,42,3.29
C4389,Effective Communication,LinkedIn Learning,Advanced,SQL,59,3.64
C4390,Leadership Skills,Coursera,Intermediate,Power BI,21,4.49
C4391,Power BI Dashboards,edX,Beginner,Machine Learning,24,4.48
C4392,Excel for Business,edX,Beginner,Communication,46,3.45
C4393,Java Programming,Coursera,Advanced,Communication,46,3.71
C4394,Java Programming,Udemy,Beginner,Machine Learning,45,3.03
C4395,Effective Communication,Udemy,Intermediate,Data Visualization,30,3.66
C4396,Machine Learning Fundamentals,edX,Intermediate,Leadership,32,3.05
C4397,Leadership Skills,Udemy,Beginner,SQL,54,4.75
C4398,Effective Communication,Coursera,Advanced,Power BI,49,4.33
C4399,Excel for Business,LinkedIn Learning,Beginner,Leadership,12,4.94
C4400,Java Programming,Udemy,Intermediate,Communication,47,4.78
C4401,Excel for Business,edX,Advanced,Data Visualization,11,4.21
C4402,Machine Learning Fundamentals,edX,Intermediate,R,11,4.01
C4403,Leadership Skills,Coursera,Advanced,Machine Learning,33,4.77
C4404,Excel for Business,edX,Advanced,Power BI,7,3.6
C4405,Power BI Dashboards,Coursera,Advanced,Data Visualization,20,3.45
C4406,Leadership Skills,Udemy,Intermediate,Power BI,17,3.82
C4407,Machine Learning Fundamentals,Udemy,Advanced,Excel,54,3.11
C4408,Excel for Business,Udemy,Advanced,Machine Learning,22,3.6
C4409,Java Programming,Coursera,Beginner,Java,48,3.17
C4410,Advanced SQL,edX,Beginner,Python,17,3.11
C4411,Power BI Dashboards,Coursera,Intermediate,SQL,35,4.1
C4412,Power BI Dashboards,Udemy,Advanced,Power BI,7,4.42
C4413,Power BI Dashboards,Udemy,Beginner,Leadership,34,4.07
C4414,Effective Communication,Udemy,Intermediate,SQL,7,3.14
C4415,Python for Data Analysis,Udemy,Advanced,Data Visualization,30,3.79
C4416,Java Programming,Udemy,Intermediate,Java,6,3.22
C4417,Java Programming,Coursera,Advanced,Excel,43,4.3
C4418,Machine Learning Fundamentals,Udemy,Beginner,SQL,38,4.65
C4419,Python for Data Analysis,Coursera,Advanced,Leadership,42,3.23
C4420,Excel for Business,Coursera,Beginner,Data Visualization,17,3.13
C4421,Machine Learning Fundamentals,Udemy,Advanced,R,15,3.81
C4422,Effective Communication,Udemy,Advanced,Power BI,41,3.61
C4423,Power BI Dashboards,LinkedIn Learning,Beginner,SQL,11,3.52
C4424,Power BI Dashboards,Udemy,Beginner,R,47,3.42
C4425,Effective Communication,Coursera,Beginner,Data Visualization,31,3.63
C4426,Leadership Skills,edX,Intermediate,Communication,11,4.93
C4427,Power BI Dashboards,Coursera,Beginner,Data Visualization,12,4.72
C4428,Power BI Dashboards,Udemy,Advanced,Leadership,40,4.2
C4429,Excel for Business,Coursera,Intermediate,Data Visualization,46,4.6
C4430,Leadership Skills,edX,Intermediate,Communication,33,3.03
C4431,Leadership Skills,edX,Intermediate,Communication,25,3.22
C4432,Advanced SQL,edX,Intermediate,Machine Learning,30,3.58
C4433,Effective Communication,Coursera,Beginner,Communication,24,4.29
C4434,Machine Learning Fundamentals,edX,Advanced,Java,33,4.77
C4435,Leadership Skills,edX,Advanced,Power BI,19,3.46
C4436,Advanced SQL,Coursera,Intermediate,Excel,27,3.28
C4437,Effective Communication,Udemy,Intermediate,Excel,19,4.7
C4438,Machine Learning Fundamentals,edX,Beginner,SQL,55,3.82
C4439,Effective Communication,LinkedIn Learning,Advanced,Java,14,4.4
C4440,Power BI Dashboards,LinkedIn Learning,Beginner,Leadership,6,4.1
C4441,Effective Communication,Coursera,Intermediate,Machine Learning,52,3.35
C4442,Leadership Skills,edX,Intermediate,SQL,56,4.4
C4443,Python for Data Analysis,Coursera,Intermediate,SQL,34,3.84
C4444,Leadership Skills,Udemy,Advanced,Data Visualization,41,3.58
C4445,Excel for Business,Coursera,Advanced,Python,31,4.81
C4446,Machine Learning Fundamentals,Coursera,Intermediate,Data Visualization,21,3.01
C4447,Power BI Dashboards,LinkedIn Learning,Advanced,SQL,7,3.81
C4448,Python for Data Analysis,edX,Intermediate,R,12,3.6
C4449,Java Programming,Coursera,Advanced,Python,47,3.11
C4450,Power BI Dashboards,LinkedIn Learning,Advanced,Data Visualization,41,3.16
C4451,Leadership Skills,Udemy,Intermediate,Power BI,53,3.34
C4452,Excel for Business,Coursera,Advanced,SQL,8,4.01
C4453,Leadership Skills,Coursera,Intermediate,Communication,28,3.57
C4454,Leadership Skills,Coursera,Beginner,Data Visualization,33,4.68
C4455,Python for Data Analysis,Udemy,Advanced,Java,12,3.48
C4456,Effective Communication,LinkedIn Learning,Beginner,Python,38,4.44
C4457,Machine Learning Fundamentals,Udemy,Intermediate,R,52,3.42
C4458,Effective Communication,Coursera,Intermediate,Leadership,13,3.09
C4459,Machine Learning Fundamentals,LinkedIn Learning,Advanced,Communication,21,3.53
C4460,Leadership Skills,Coursera,Advanced,Communication,14,4.68
C4461,Effective Communication,LinkedIn Learning,Advanced,R,28,3.16
C4462,Machine Learning Fundamentals,Coursera,Intermediate,R,49,3.69
C4463,Machine Learning Fundamentals,LinkedIn Learning,Advanced,SQL,26,3.02
C4464,Java Programming,edX,Beginner,Java,21,4.26
C4465,Python for Data Analysis,Udemy,Advanced,Communication,35,4.89
C4466,Excel for Business,Coursera,Intermediate,SQL,48,3.77
C4467,Python for Data Analysis,LinkedIn Learning,Beginner,R,13,4.15
C4468,Machine Learning Fundamentals,Coursera,Beginner,Power BI,19,3.9
C4469,Excel for Business,LinkedIn Learning,Advanced,Communication,46,4.95
C4470,Advanced SQL,Udemy,Intermediate,Leadership,55,4.47
C4471,Advanced SQL,edX,Intermediate,SQL,34,3.09
C4472,Leadership Skills,Coursera,Advanced,Communication,21,3.22
C4473,Effective Communication,LinkedIn Learning,Intermediate,Java,11,3.94
C4474,Java Programming,Udemy,Advanced,Python,50,4.26
C4475,Python for Data Analysis,edX,Intermediate,Java,49,3.58
C4476,Machine Learning Fundamentals,Udemy,Beginner,SQL,30,4.35
C4477,Effective Communication,Udemy,Advanced,Power BI,57,4.15
C4478,Advanced SQL,Coursera,Intermediate,Excel,6,3.87
C4479,Advanced SQL,Udemy,Intermediate,SQL,52,4.16
C4480,Leadership Skills,Coursera,Advanced,Data Visualization,33,4.83
C4481,Power BI Dashboards,edX,Beginner,Data Visualization,53,3.49
C4482,Power BI Dashboards,Coursera,Intermediate,SQL,10,4.58
C4483,Effective Communication,Udemy,Advanced,Data Visualization,37,3.02
C4484,Leadership Skills,Udemy,Beginner,Machine Learning,42,3.17
C4485,Effective Communication,LinkedIn Learning,Intermediate,Excel,5,4.9
C4486,Excel for Business,Udemy,Intermediate,Data Visualization,59,4.4
C4487,Excel for Business,Coursera,Intermediate,Power BI,59,4.27
C4488,Machine Learning Fundamentals,edX,Advanced,Power BI,14,3.67
C4489,Advanced SQL,LinkedIn Learning,Advanced,SQL,56,3.37
C4490,Python for Data Analysis,edX,Advanced,Power BI,59,3.76
C4491,Python for Data Analysis,Udemy,Beginner,SQL,35,4.2
C4492,Power BI Dashboards,LinkedIn Learning,Intermediate,Power BI,28,4.27
C4493,Leadership Skills,Coursera,Intermediate,Java,12,3.34
C4494,Leadership Skills,Udemy,Beginner,R,32,3.89
C4495,Leadership Skills,Coursera,Beginner,Power BI,32,4.13
C4496,Excel for Business,edX,Advanced,Power BI,52,4.92
C4497,Machine Learning Fundamentals,LinkedIn Learning,Intermediate,Leadership,48,4.1
C4498,Leadership Skills,Coursera,Beginner,Python,55,4.16
C4499,Power BI Dashboards,Coursera,Beginner,Leadership,50,4.53
C4500,Power BI Dashboards,Udemy,Beginner,R,12,3.84
C4501,Machine Learning Fundamentals,Coursera,Advanced,Power BI,33,3.77
C4502,Machine Learning Fundamentals,LinkedIn Learning,Advanced,SQL,23,4.18
C4503,Effective Communication,edX,Intermediate,Power BI,33,4.57
C4504,Advanced SQL,edX,Advanced,SQL,19,4.28
C4505,Leadership Skills,LinkedIn Learning,Intermediate,Data Visualization,35,3.37
C4506,Machine Learning Fundamentals,LinkedIn Learning,Advanced,Leadership,9,3.8
C4507,Machine Learning Fundamentals,edX,Advanced,Machine Learning,53,4.03
C4508,Java Programming,Udemy,Advanced,SQL,32,4.05
C4509,Power BI Dashboards,Coursera,Beginner,Machine Learning,59,3.68
C4510,Power BI Dashboards,Coursera,Advanced,R,50,4.04
C4511,Python for Data Analysis,Udemy,Intermediate,Java,19,4.35
C4512,Effective Communication,edX,Advanced,R,12,3.94
C4513,Python for Data Analysis,edX,Beginner,Communication,40,3.9
C4514,Python for Data Analysis,Udemy,Beginner,Data Visualization,36,4.6
C4515,Machine Learning Fundamentals,Udemy,Intermediate,SQL,43,4.51
C4516,Advanced SQL,LinkedIn Learning,Intermediate,Communication,43,3.84
C4517,Power BI Dashboards,LinkedIn Learning,Beginner,Data Visualization,26,4.99
C4518,Excel for Business,edX,Advanced,Excel,9,3.13
C4519,Leadership Skills,edX,Intermediate,Power BI,14,3.65
C4520,Leadership Skills,Coursera,Intermediate,Leadership,56,3.07
C4521,Advanced SQL,edX,Advanced,SQL,35,4.68
C4522,Effective Communication,edX,Advanced,Machine Learning,41,4.51
C4523,Leadership Skills,Coursera,Advanced,Python,27,4.37
C4524,Excel for Business,LinkedIn Learning,Beginner,Data Visualization,36,3.43
C4525,Effective Communication,Udemy,Beginner,Excel,28,4.42
C4526,Leadership Skills,Coursera,Advanced,Leadership,8,3.71
C4527,Machine Learning Fundamentals,Coursera,Intermediate,Communication,57,4.74
C4528,Java Programming,edX,Intermediate,Java,47,3.4
C4529,Effective Communication,Udemy,Beginner,Leadership,42,3.44
C4530,Java Programming,edX,Beginner,Leadership,19,4.92
C4531,Leadership Skills,Udemy,Intermediate,Python,15,4.03
C4532,Excel for Business,Coursera,Beginner,Python,29,3.89
C4533,Effective Communication,Udemy,Beginner,Machine Learning,30,3.7
C4534,Effective Communication,edX,Intermediate,Java,58,4.66
C4535,Python for Data Analysis,Udemy,Advanced,Excel,43,3.71
C4536,Effective Communication,Udemy,Intermediate,Java,55,3.71
C4537,Power BI Dashboards,Udemy,Beginner,Java,41,3.25
C4538,Advanced SQL,edX,Advanced,Python,40,4.04
C4539,Python for Data Analysis,Coursera,Advanced,Communication,37,4.85
C4540,Power BI Dashboards,LinkedIn Learning,Intermediate,R,52,4.92
C4541,Leadership Skills,Coursera,Advanced,Data Visualization,48,4.99
C4542,Effective Communication,Udemy,Advanced,Data Visualization,24,3.95
C4543,Leadership Skills,LinkedIn Learning,Intermediate,Excel,54,4.55
C4544,Python for Data Analysis,Udemy,Advanced,R,56,4.11
C4545,Advanced SQL,Udemy,Advanced,R,38,4.1
C4546,Machine Learning Fundamentals,Coursera,Intermediate,Python,49,4.61
C4547,Excel for Business,edX,Intermediate,SQL,16,4.67
C4548,Java Programming,Udemy,Beginner,Excel,40,3.04
C4549,Machine Learning Fundamentals,Udemy,Beginner,Power BI,8,4.89
C4550,Effective Communication,Udemy,Intermediate,Communication,17,4.65
C4551,Effective Communication,Coursera,Beginner,Communication,7,4.44
C4552,Leadership Skills,LinkedIn Learning,Intermediate,Data Visualization,57,4.7
C4553,Excel for Business,Coursera,Beginner,Communication,21,4.07
C4554,Excel for Business,LinkedIn Learning,Beginner,Excel,11,4.55
